IDText,Text,cleaned_text
TXT0080,promosi ganjar terhadap akuntabilitas menciptakan pemerintahan yang transparan dan akurat,promosi ganjar akuntabilitas cipta perintah transparan akurat
TXT0081,kemampuan diplomasi prabowo terlihat saat melakukan kerjasama dengan amerika serikat dalam menyuplai 24 jet tempur f15ex dan 24 helikopter tempur sikorsksy s70 black hawk prabowo subianto,mampu diplomasi prabowo kerjasama amerika serikat suplai 24 jet tempur f15ex 24 helikopter tempur sikorsksy s70 black hawk prabowo subianto
TXT0082,garda samud3ra sebagai garda terdepan mencerminkan kesungguhan ganjar pranowo dalam menjaga keamanan dan stabilitas wilayah maritim puggiph0kcyoyieyq8lpbsdktxvdqzuuvy,garda samud3ra garda depan cermin sungguh ganjar pranowo jaga aman stabilitas wilayah maritim puggiph0kcyoyieyq8lpbsdktxvdqzuuvy
TXT0083,kala anies curhat pernah dimarahi pemerintah pusat karena terapkan psbb saat covid19 saya dipanggil didatangi re tvonenews,anies curhat marah perintah pusat terap psbb covid19 panggil datang re tvonenews
TXT0084,kenapa sih mulutmanies enggak mau terima bahwa prabowo jeli belanja alutsista dukungantulus untuk02 penasaran kebebasan ptn top 10 menhan nyebokin nangisin goblok pt tmi,sih mulutmanies terima prabowo jeli belanja alutsista dukungantulus untuk02 penasaran bebas ptn top 10 menhan nyebokin nangisin goblok pt tmi
TXT0085,bu sri mulyani jadi sasaran kegagalan prabowo dalam mengelola anggaran pertahanan untung kita punya menteri keuangan sekeren smi dia tahu mana yang harus digunting karena gak beres mana yang harus diteruskan karena penting buat masa depan indonesia re ekokuntadhi1,bu sri mulyani sasar gagal prabowo kelola anggar tahan untung menteri uang keren smi gunting gak beres terus indonesia re ekokuntadhi1
TXT0086,bersama pak ganjar dan pak mahfud insya allah mampu memutuskan rantai kemiskinan di indonesia lewat program2 unggulan merekaãâÿââœãâÿââãâÿââÿãâÿââ,ganjar mahfud insya allah putus rantai miskin indonesia program2 unggul mereka
TXT0087,keinginan prabowo gibran adalah indonesia harus berdiri di kaki sendiri manfaatkan kekayaan bangsa untuk kesejahteraan rakyat bisa produksi barang2 kebutuhan sendiri sudah pada login re negativisme,prabowo gibran indonesia diri kaki manfaat kaya bangsa sejahtera rakyat produksi barang2 butuh login re negativisme
TXT0088,prwakilan tokoh hindu tamil mengajukan pembangunan tmpat ibadah dri era pk jokowipk ahok dan di era pk anies akhirnya mrek pya tmpat ibadahdi mnit 1130 an bpk perwakilan hindu tamilbilang akhirnya mreka merasakan pancasila bhineka tunggal ika itu ada re sasukura0210,prwakilan tokoh hindu tamil aju bangun tmpat ibadah dri era pk jokowipk ahok era pk anies mrek pya tmpat ibadahdi mnit 1130 an bpk wakil hindu tamilbilang mreka rasa pancasila bhineka tunggal ika re sasukura0210
TXT0089,debat politik itu adu argumen adu data klarifikasi depan publik contoh data seperti ini yang diminta jelaskan prabowo lupa tidak bisa jawab alasannya waktu sempit ãâÿââ mahfud jelaskan anggaran bukan rahasia negara re zaeffendy,debat politik adu argumen adu data klarifikasi publik contoh data prabowo lupa alas sempit mahfud anggar rahasia negara re zaeffendy
TXT0090,ganjar bagus dukung anggaran pertahanan 12 dari pdb tapi ya eksekusinya dengan senjata hiprrsonik dan senjata quantum terlalu jauh pak wkwkwkw ãâÿââ re gara_nam,ganjar bagus dukung anggar tahan 12 pdb ya eksekusi senjata hiprrsonik senjata quantum wkwkwkw re gara nam
TXT0091,alhamdullilah mari kita dukung pak prabowo biar pejabat sejahtera gaji nya naik gpp rakyat sengsara pajak naik yg penting pejabat sejahtera dan gaji nya naik gaji puluhan juta atau ratusan juta beserta tunjungan itu kurang kalian rakyat biasa sorry yee sorry yeãââ¼ãââ re xandreanda,alhamdullilah mari dukung prabowo biar jabat sejahtera gaji nya gpp rakyat sengsara pajak yg jabat sejahtera gaji nya gaji puluh juta ratus juta serta tunjung rakyat sorry yee sorry ye re xandreanda
TXT0092,ganjarmahfud adalah pasangan yang berkomitmen untuk meningkatkan kesejahteraan semua lapisan masyarakat happy new year,ganjarmahfud pasang komitmen tingkat sejahtera lapis masyarakat happy new year
TXT0093,mungkin ini alasan pandji ga setuju pak anies nyapres dia cm pengen pak anies jabat gubernur lagi 2 periode buat beresin ketidakadilan2 kyk gini skrg cm berharap pak anies menang pilpres dan bisa balikin hak warga kp bayam lagi ãâÿââºãâÿââ²ãâÿââ¼ re chanbobz,alas pandji ga tuju anies nyapres cm ken anies jabat gubernur 2 periode resin ketidakadilan2 kyk gin skrg cm harap anies menang pilpres balikin hak warga kp bayam re chanbobz
TXT0094,coba sebutkan kepada kami pelanggaran apa yang dilakukan oleh anies konstitusi aturan kpu hukum adat standar etika siapa yg kalian pakai ga bisa tidur nyalahin anies ãâÿââ anda cuma ga bisa menerima kenyataan kalo prabowo bad perform pada debat capres ãâÿââ,coba sebut langgar anies konstitusi atur kpu hukum adat standar etika yg pakai ga tidur nyalahin anies ga terima nyata kalo prabowo bad perform debat capres
TXT0095,rakyat menuntut agar jokowi menegur 6 pemda yang melarang anies kampanye ingat ya pak presiden anies dan cak imin melaksanakan kampanye sesuai konstitusi dan uu yang berlaku rakyat muak kpu dan jokowi curang terus re freed0mland5151,rakyat tuntut jokowi tegur 6 pemda larang anies kampanye ya presiden anies cak imin laksana kampanye sesuai konstitusi uu laku rakyat muak kpu jokowi curang re freed0mland5151
TXT0096,skenario riil yang tak terbayangkan bahkan tiga bulan lalu lima tahun dari sekarang anies bisa menjadi figur karismatik oposisi seperti megawati dulu di zaman orde baru re gegerriy,skenario riil bayang anies figur karismatik oposisi megawati zaman orde re gegerriy
TXT0097,pasangan duet capres cawapres ganjar pranowo mahfud md inspirasi para pelaku umkm kredit 35 jadi langkah cerdas sukses terus temanteman bisnisjn18c1 re averiexx,pasang duet capres cawapres ganjar pranowo mahfud md inspirasi laku umkm kredit 35 langkah cerdas sukses temanteman bisnisjn18c1 re averiexx
TXT0098,debat capres pertama ganjar tegaskan jaga demokrasi dan sikat korupsi bengis ganjar mahfud hebat memimpin indonesia,debat capres ganjar tegas jaga demokrasi sikat korupsi bengis ganjar mahfud hebat pimpin indonesia
TXT0099,beda responnya saat bicaranya program selalu diapresiasi saat setelah debat ngomong ke wartawan jelas apa yang ada dihati diutarain ngomongin pertahanan di depan umum bahas anggaran segala yang saat di komisi i sangat berhati2 disampaikan terkait pertahanan negara,beda responnya bicara program apresiasi debat ngomong wartawan hati diutarain ngomongin tahan bahas anggar komisi i berhati2 kait tahan negara
TXT0100,kemunduran demokrasi asalkan bukan prabowo,mundur demokrasi prabowo
TXT0101,gua jadi inget ketika pm kanada ditegur sama xi jinping karena bocorin dialog xi jinping gasuka kalau terlalu oversharing beberapa hal yg penting memang gaboleh dibocorin andai pak prabowo ngasih tau hal ini mungkin banyak yg makin respect ke beliau re kirsteiniz,gua inget pm kanada tegur xi jinping bocorin dialog xi jinping gasuka oversharing yg gaboleh dibocorin andai prabowo ngasih tau yg respect beliau re kirsteiniz
TXT0102,prabowo ingin patahkan klaim ganjar sebagai penerus jokowi re oposisicerdas,prabowo patah klaim ganjar terus jokowi re oposisicerdas
TXT0103,prabowoãââ taking gaza as an example of ãââœyang lemah yang ditindasãââãââãââãââ he definitely dgafãââãââãââãââ re malameze,prabowo taking gaza as an example of yang lemah tindas he definitely dgaf re malameze
TXT0104,anis kesukaan amerika cs dengan alat demokrasi dan keadilan harga diri bangsa menoton ganjar membenahi sistem dan administrasi dan enak didengar untuk dongeng tidur hebat happy new year,anis suka amerika cs alat demokrasi adil harga bangsa menoton ganjar benah sistem administrasi enak dengar dongeng tidur hebat happy new year
TXT0105,ya anis dijanjiin kursi mentri lah wong dia itu anak prabowo,ya anis dijanjiin kursi tri anak prabowo
TXT0106,abah anies baswedan menanggapi soal pertemuan beliau dengan warga kampung bayam ikatan kita bukan sekedar ikatan sebagai gubernur tapi sebagai saudara sebangsa yang harus saling mengasihi ãâÿââãâÿââº re aying_hendri,abah anies baswedan tanggap temu beliau warga kampung bayam ikat dar ikat gubernur saudara bangsa asih re aying hendri
TXT0107,rakyat melihat wajah uzur jendral yang lelah dan tekanan berat krn harus gendong bocil anak haram mk yg setiap debat jadi serangan yg tajam lawanya terutama anies menyoroti sikap etika prabowo terima bocil anak haramnya mk bastardo,rakyat wajah uzur jendral lelah tekan berat krn gendong bocil anak haram mk yg debat serang yg tajam lawa anies sorot sikap etika prabowo terima bocil anak haram mk bastardo
TXT0108,salam kopi joni untuk prabowogibran dong guys re dekade_08,salam kopi joni prabowogibran guys re dekade 08
TXT0109,ganjar pranowo dan mahfud md menghadirkan solusi nyata untuk meningkatkan kesejahteraan petani nelayan dan peternak melalui kebijakan perdagangan yang mendukung produk dalam negeri happy new year,ganjar pranowo mahfud md hadir solusi nyata tingkat sejahtera tani nelayan ternak bijak dagang dukung produk negeri happy new year
TXT0110,sebaiknya prabowo mundurlah tak ada prestasi sehingga terus memuji2 prestasi jokowi yang sebrbernya tidak ada prabowo gagal dari mana2 jendral pecatan food estate gagal kemenhan yg amburadul bahkan diduga ada korupsi jumbo utk biaya kampanye re kiyang4343,prabowo mundur prestasi memuji2 prestasi jokowi sebrbernya prabowo gagal mana2 jendral pecat food estate gagal kemenhan yg amburadul duga korupsi jumbo utk biaya kampanye re kiyang4343
TXT0111,anies presiden untuk tnipolri serta asn pertahanan 1 penyediaan rumah dinas 2 kenaikan gaji setiap tahun 3 kesejahteraan lainnya re sutanmangara,anies presiden tnipolri asn tahan 1 sedia rumah dinas 2 naik gaji 3 sejahtera re sutanmangara
TXT0112,ini tweet gk nyuruh kalian vote anies cuma demand untuk jangan diskreditkan gagasan dia aja seakanakan heãââs got nothing to offer jangan biarin kebencian asumtif muncul lagi kalau masih ragu gausah pilih partai islam pas pemilihan legislatif demokrasi masih ada,tweet gk nyuruh vote anies demand diskredit gagas aja seakanakan he s got nothing to offer biarin benci asumtif muncul ragu gausah pilih partai islam pas pilih legislatif demokrasi
TXT0113,kan pak anies gencar jgn takut buat mengemukakan pendapat beliau sendiri selalu ngasih contoh sebenernya re kfukoshi,anies gencar jgn takut muka dapat beliau ngasih contoh sebenernya re kfukoshi
TXT0114,ãâÿââ ganjar mahfud hebat akan memberantas kkn dan pungli demi kesejahteraan kaum buruh di indonesia mahfud2024 majalengka majalengka x26kjacglq bersih kuatkankpk mahfud md,ganjar mahfud hebat berantas kkn pungli sejahtera kaum buruh indonesia mahfud2024 majalengka majalengka x26kjacglq bersih kuatkankpk mahfud md
TXT0115,saya sangat bangga bila seorang pemimpin bisa bersatu dengan semua partai koalisinya dan itu dilakukan oleh pak ganjar pranowo benarbenar sangat mengagumkan,bangga pimpin satu partai koalisi ganjar pranowo benarbenar kagum
TXT0116,masbowogbran pastinya paling ngerti gimana mebangun investasi patriotisme yg jadiin harapan masyarakat untuk memajukan indonesia ini karenahati baikpakbowo,masbowogbran pasti ngerti gimana mebangun investasi patriotisme yg jadiin harap masyarakat maju indonesia karenahati baikpakbowo
TXT0117,sampai kapan kubu prabowo bodohi rakyat oleh tiand raharjo sangat menggelitik sebenarnya melihat kubu prabowogibran dengan masif mengampanyekan pilpres satu putaran dengan alasan menghemat uang negara ini tentu pembodohan sekaligus pengkerdilan yang luar biasa terhadap hakhak rakyat kemungkinan prabowo kalah di putaran dua memang sangat besar dan narasi itu mudah kita tebak hanya untuk menutupi kepanikan yang makin mendera kubu mereka bayangkan saja segala infrastruktur negara sudah dipakai dari mulai aparat hingga penjabat kepala daerah juga sudah dilibatkan untuk memenangkan prabowogibran tapi hasil surveinya masih saja mentok tak kunjung mencapai 50 persen itu adalah fakta yang sulit dibantah kita tahu beberapa hari lalu sempat viral foto pj gubernur jateng nana menjemput prabowo dan tim kampanyenya di bandara ahmadyani saat perayaan hut psi kapasitas prabowo saat itu jelas bukan sebagai menteri melainkan capres apakah anda percaya nana bakal diam saja dan tidak berusaha menambal suara untuk prabowo dengan posisinya saat ini namun ternyata masyarakat tak mudah ditekan dan itulah yang terjadi di lapangan masyarakat tetap berpegang teguh dengan pendirian untuk menentukan siapa sosok yang layak memimpin negeri ini dan prabowo rupanya jauh dari figur yang diharapkan barangkali bukan hanya jejak masa lalunya yang hitam namun juga karena kinerjakinerjanya yang justru kerap menyodorkan kegagalan contoh konkret adalah mangkraknya food estate yang menghabiskan duit negara triliunan rakyat adalah pembaca peristiwa yang baik jika melihat pelanggaran pada pilpres kali ini yang paling banyak memang kubu prabowo bukan hanya pelanggaran sebetulnya namun juga arogansi dan kesewenangwenangan yang mereka perlihatkan dengan beringas dari mulai mempermainkan hukum lewat mahkamah konstitusi perusakan baliho kubu rival hingga tindakantindakan intimidatif pada putaran kedua sudah pasti seluruh akal sehat dan nalar publik akan bersatu membakar semangat untuk mencegah kesewenangwenangan itu berkuasa inilah yang bikin kubu prabowo ketakutan bukan main dan mulai menyenandungkan halhal konyol kita percaya daulat akan selamanya berada di tangan rakyat tak ada yang bisa membendung tekad yang sudah membara menyalanyala belum lagi jika kita bicara soal logistik kubu prabowo mungkin saja keteteran di putaran kedua karena kampanye saat ini yang sudah begitu masif baliho bertebaran dimanamana iklan media sosial yang nilai biayanya sangat fantastis belum lagi biaya publik figur yang mereka gunakan sebagai buzzer dan hasilnya justru bikin mereka uringuringan geram bukan kepalang para pelaku survei kredibel beberapa kali bahkan menyebutkan tidak ditemukan adanya data bahwa pilpres akan terjadi satu putaran jika melihat hasil survei saat ini peluang besar putaran kedua prabowo akan berhadaphadapan dengan ganjar pranowo re melihat_indo,kubu prabowo bodoh rakyat tiand raharjo gelitik kubu prabowogibran masif kampanye pilpres putar alas hemat uang negara bodoh kerdil hakhak rakyat prabowo kalah putar narasi mudah tebak tutup panik dera kubu bayang infrastruktur negara pakai aparat jabat kepala daerah libat menang prabowogibran hasil survei mentok kunjung capai 50 persen fakta sulit ban viral foto pj gubernur jateng nana jemput prabowo tim kampanye bandara ahmadyani raya hut psi kapasitas prabowo menteri capres percaya nana diam usaha tambal suara prabowo posisi masyarakat mudah tekan lapang masyarakat pegang teguh diri tentu sosok layak pimpin negeri prabowo figur harap barangkali jejak lalu hitam kinerjakinerjanya kerap sodor gagal contoh konkret mangkraknya food estate habis duit negara triliun rakyat baca peristiwa langgar pilpres kali kubu prabowo langgar arogansi kesewenangwenangan lihat beringas main hukum mahkamah konstitusi rusa baliho kubu rival tindakantindakan intimidatif putar akal sehat nalar publik satu bakar semangat cegah kesewenangwenangan kuasa bikin kubu prabowo takut main senandung halhal konyol percaya daulat tangan rakyat bendung tekad bara menyalanyala bicara logistik kubu prabowo keteter putar kampanye masif baliho tebar dimanamana iklan media sosial nilai biaya fantastis biaya publik figur buzzer hasil bikin uringuringan geram kepalang laku survei kredibel kali temu data pilpres putar hasil survei peluang putar prabowo berhadaphadapan ganjar pranowo re lihat indo
