IDText,Text,cleaned_text
TXT0067,seseorang yang lupa usia berkata kalo korupsinya kecilãâ²an gak apaãâ² maka dibiarkanlah pungutan liar di sekolah upeti polisi di jalan pelicin di kantor pemerintah dan segala macam pungutan yang memotong hak orangãâ² kecil yang prabowo tak pernah merasakannya re yradianto,koneksi internet menjadi kebutuhan pokok bagi masyarakat indonesia dalam menjalankan aktivitas seharihari paslon 03 ganjarmahfud menegaskan komitmennya untuk menghadirkan internet yang kuat cepat dan murah bagi seluruh masyarakat indonesia reply twuicei
TXT0068,perubahan frontal dr segala penjuru nusantara untuk anies amin 1 siap melampiaskan pd sebagian besar petinggi negara dgn pembiarannya pelanggaran pemilu bahkan melawan amp melengserkan rezim perampas rempang wadas,jaua suparna baru tahu bahwa anies s1 nya fakultas ekonomi s2 nya kebijakkan keuangan s3 nya political ekonomi amp pembangunan reply andria75777
TXT0069,menyoal etika itu bukan serangan personal dalam jabatan publik itu bagian dari integritas ketika situ serang luas tanah yang dikuasai prabowo 2019 itu juga bukan personal tapi bagian dari isu konflik kepentingan antara jabatan dan akses bisnis makanya jangan nepotis re dandhy_laksono,isu palestina tidak penting bagi prabowo tidak ada keberpihakan amp kepedulian untuk menegakkan konstitusi makin kelihatan watak aslinya reply ekowboy2
TXT0070,capres nomor urut 3 ganjar pranowo ingin membentuk lembaga coast guard atau penjaga pantailaut jika kelak memenangi pemilihan presiden pilpres 2024 menurut ganjar pembentukan coast guard ini untuk membereskan terjadinya tumpang tindih antar lembaga negara dalam menangani kelautan re pdi_perjuangan,acara belum mulai pendukung anies sudah ramaikan lokasi kampanye reply tvonenews
TXT0071,pemberantasan korupsi bukan sekadar tuntutan tetapi komitmen prabowo gibran bertindak dalam hal ini,namun yang terpenting adalah saat ini harus menjadi bangsa yang selalu bersyukur prabowo gibran
TXT0072,lah tapi tetep aja itu koalisinya pdip ãâÿââ faktanya ppp belum pecah koalisi tuh mungkin sengaja bikin statement pindah dukungan supaya bisa bunuh jongos pdip yg disalahin prabowo pantes tolol rupanya kau orang jogja urus dulu tuh klitih ãâÿââ memang tempatnya kampungan,ãââœkita membutuhkan penjaga yakni tni al yang kuat untuk mengibarkan merah putih dan menegakkan kedaulatan negaraãââ kata menhan prabowo
TXT0073,dulu prabowo ke mahasiswa 98 gitu juga gak ya ãââœkita butuh demokrasiãââ ãââœsini dek ketemu dulu saya buka datanyaãââ lalu hilang ãâÿââãâÿââãâÿââ re msmujab22,kinerja pak prabowo bukan hanya fokus pada modernisasi alutsista tapi beliau juga dinilai telah mendorong perkembangan industri pertahanan dalam negeri loh reply transfter
TXT0074,al fatihah buat alm lambang babar purnomo alumnus arkeologi ugm yang diduga dibunuh saat jadi saksi kasus pencurian dan pemalsuan arca museum radya pustaka yang melibatkan hashim djojohadikusumo adik prabowo re ibnarief,gak mau yang cuma sebatas wacana lebih baik yang sudah punya langkah nyata kayak pasangan ganjar pranowo dan mahfud md
TXT0075,emang keren dalam debat ketika ayahbowo adalahkita serang dia memilih jadi neagarawan dan tak menyerang balik teman diskusinya dukungantulus untuk02 re info_beragam,0hcssnyxfzwinzdkgso08obkbymxlncndey4ne j7ttuaxremdlxvhtdjnbd5a7dnmunfd
TXT0076,inspiratif pasangan capres cawapres ganjar pranowo mahfud md buka peluang bisnis lokal dengan kredit 35 untuk koprasi dan umkm sukses terus pengusaha kecil nct wish,duo bapak bangsa ganjar pranowo prof mahfud punya program yang bisa bikin indonesia lebih baik yuk pilih yang bawa solusi nyataganjarmahfud taat hukum
TXT0077,katanya pak anies dipecat dari posisi mendikbud karena korupsi bener nggak sih ãâÿââ nah daripada bingung dan berasumsi liar mending simak dulu faktanyaãâÿââãâÿââ re ubahbareng,menkominfo budi arie bela prabowo sebut data pertahanan bersifat rahasia
TXT0078,ganjarmahfud adalah pilihan yang tepat untuk mewujudkan kesejahteraan sektor pertanian dan perikanan happy new year,anies jelas referensinya jkw dua kata dari capres 02 yang diajarkan kepada seluruh rakyat indonesia yaitu kata bodoh dan tolol dan janji mengembalikan tanah itu dari 2019 sekarang pun bilang hal yang sama reply bospurwa
TXT0079,ditanya soal etika prabowo bilang anies tak pantas bicara etik karena beri contoh yang tidak baik re kompastv,calon presiden ri no urut 3 ganjar pranowo gak mainmain dalam menjaga konstitusi atau aturan dasar negara itulah kenapa kita bisa percaya padanya
TXT0080,promosi ganjar terhadap akuntabilitas menciptakan pemerintahan yang transparan dan akurat,selain itu gibran mengatakan sejumlah permasalahan lain seperti pupuk internet jalan berlubang prabowo gibran
TXT0081,kemampuan diplomasi prabowo terlihat saat melakukan kerjasama dengan amerika serikat dalam menyuplai 24 jet tempur f15ex dan 24 helikopter tempur sikorsksy s70 black hawk prabowo subianto,ãâÿââˆ menghadiri tantangan kpk untuk menyampaikan komitmennya dalam pemberantasan korupsi di indonesia 2024 majalengka majalengka beiqnh5xqr ganjar mahfud hebat reply vijaych04388952
TXT0082,garda samud3ra sebagai garda terdepan mencerminkan kesungguhan ganjar pranowo dalam menjaga keamanan dan stabilitas wilayah maritim puggiph0kcyoyieyq8lpbsdktxvdqzuuvy,capres ganjar pranowo yakin konstitusi atau aturan dasar negara adalah dasar keadilan yang harus dipegang teguh
TXT0083,kala anies curhat pernah dimarahi pemerintah pusat karena terapkan psbb saat covid19 saya dipanggil didatangi re tvonenews,jadi anies baswedan itu proxy us didukung yaman fpi abu bakar baasyir freemason mau bangun khilafah yang disupport kader nu dan muhamadiyah tidak lupa dukungan komunitas pecinta perkutut yang berkolaborasi dengan sjw feminism masmas rohis celana cingkrang kpoper reply jackvardan
TXT0084,kenapa sih mulutmanies enggak mau terima bahwa prabowo jeli belanja alutsista dukungantulus untuk02 penasaran kebebasan ptn top 10 menhan nyebokin nangisin goblok pt tmi,pilih capres ganjar pranowo keren jangan pilih pemimpin yang sulit mengendalikan emosi karena hal itu dapat menciptakan ketidakpastian di kalangan masyarakat jn18a reply komangmudi
TXT0085,bu sri mulyani jadi sasaran kegagalan prabowo dalam mengelola anggaran pertahanan untung kita punya menteri keuangan sekeren smi dia tahu mana yang harus digunting karena gak beres mana yang harus diteruskan karena penting buat masa depan indonesia re ekokuntadhi1,anies berprestasi nasional maupun internasional lihat video prestasi prabowo korupsi food estate amp anggaran kemenhan prabowo singgung banyak orang pandai bicara tapi belum tentu bisa kerja sindir anies lagi reply bianca01403
TXT0086,bersama pak ganjar dan pak mahfud insya allah mampu memutuskan rantai kemiskinan di indonesia lewat program2 unggulan merekaãâÿââœãâÿââãâÿââÿãâÿââ,capres nomor urut 1 anies baswedan menjelaskan mengenai pergeseran menuju substitusi import ia mengatakan bahwa harus memastikan hal tersebut dapat terjaga anies baswedan juga mengatakan harus menyiapkan ekosistem industri agar tidak hanya menjadi pasar konsumsi tapi juga menjadi sentra produksi global sehingga diharapkan dalam muncul di dalam kegiatan ekspor perihal tingkat komponen dalam negeri anies mengatakan bahwa harus ditingkatkan secara bertahap simak video selengkapnya di nantikan juga live eksklusif dialog capres bersama kadin sesi iii prabowo subianto jumat 12 januari 2024 pkl 09301130 wib live hanya di tvone live streaming di youtube tvonenews reply tvonenews
TXT0087,keinginan prabowo gibran adalah indonesia harus berdiri di kaki sendiri manfaatkan kekayaan bangsa untuk kesejahteraan rakyat bisa produksi barang2 kebutuhan sendiri sudah pada login re negativisme,momen capres nomor urut 3 ganjar pranowo besuk relawannya korban penganiayaan oleh oknum tni di boyolali tidak hanya bertanya kondisi juga bertanya kronologi kejadian hingga relawan pendukungnya itu dipukuli ia pun meminta aparat keamanan termasuk institusi tni menangani kejadian ini reply _rizmaya__
TXT0088,prwakilan tokoh hindu tamil mengajukan pembangunan tmpat ibadah dri era pk jokowipk ahok dan di era pk anies akhirnya mrek pya tmpat ibadahdi mnit 1130 an bpk perwakilan hindu tamilbilang akhirnya mreka merasakan pancasila bhineka tunggal ika itu ada re sasukura0210,palestina di tindas karena gk punya kekuatan militer palestina lemah urwy58cxylyx8e77h6cxw8dbxr5tsb1sbq4unsaq saya ksh buku ini mau biar anda paham vatikan gk punya kekuatan militer tapi ada yang berani tindas gk analogi bukan kekuatan militer pak palestina gk lemah dan gk pernah lemah mereka dilemahkan oleh sistem sialan yang di mana pbb sampai skrg diam terjadi genosida pelanggaran ham berat yang berani nuntut mereka di den haag hanya afrika selatan reply lexwu_13
TXT0089,debat politik itu adu argumen adu data klarifikasi depan publik contoh data seperti ini yang diminta jelaskan prabowo lupa tidak bisa jawab alasannya waktu sempit ãâÿââ mahfud jelaskan anggaran bukan rahasia negara re zaeffendy,rstmbcl bersama santri kami riang gembira 2024 ganjar mahfud md ãâÿââÿãâÿââ²ãâÿââ ganjarmahfud2024 jauhi dusta amp emosionalã ganjar mahfud hebat sikat kkn
TXT0090,ganjar bagus dukung anggaran pertahanan 12 dari pdb tapi ya eksekusinya dengan senjata hiprrsonik dan senjata quantum terlalu jauh pak wkwkwkw ãâÿââ re gara_nam,media asing ãââœthe new york timesãââ tulis jika prabowo menang demokrasi indonesia mati reply democrazymedia
TXT0091,alhamdullilah mari kita dukung pak prabowo biar pejabat sejahtera gaji nya naik gpp rakyat sengsara pajak naik yg penting pejabat sejahtera dan gaji nya naik gaji puluhan juta atau ratusan juta beserta tunjungan itu kurang kalian rakyat biasa sorry yee sorry yeãââ¼ãââ re xandreanda,kebersamaan dalam perbedaan solid mendukung ganjar pranowo dan mahfud md sebagai pilihan terbaik di pilpres 2024
TXT0092,ganjarmahfud adalah pasangan yang berkomitmen untuk meningkatkan kesejahteraan semua lapisan masyarakat happy new year,jadi inget video ini sudah ada yang pernah lihat belum perhatikan tangan pak anies mungkin buat sebagian orang mah biasa saja iya tapi hal2 kecil begini yang bikin ãâÿââ¹ãâÿââãâÿââ reply nenggsyifa
TXT0093,mungkin ini alasan pandji ga setuju pak anies nyapres dia cm pengen pak anies jabat gubernur lagi 2 periode buat beresin ketidakadilan2 kyk gini skrg cm berharap pak anies menang pilpres dan bisa balikin hak warga kp bayam lagi ãâÿââºãâÿââ²ãâÿââ¼ re chanbobz,anies baswedan dan mas bowo punya wawasan tapi capres ganjar pranowo punya prestasi nyata yang bisa dilihat pilih pemimpin berdasarkan hasil kerjajn19x6
TXT0094,coba sebutkan kepada kami pelanggaran apa yang dilakukan oleh anies konstitusi aturan kpu hukum adat standar etika siapa yg kalian pakai ga bisa tidur nyalahin anies ãâÿââ anda cuma ga bisa menerima kenyataan kalo prabowo bad perform pada debat capres ãâÿââ,pemikiran terkait program makan siang gratis dan subsidi susu sebagai upaya politik prabowo dinilai berpotensi merugikan keuangan negara dan mengorbankan sektor pendidikan serta bantuan sosial reply chepot656529633
TXT0095,rakyat menuntut agar jokowi menegur 6 pemda yang melarang anies kampanye ingat ya pak presiden anies dan cak imin melaksanakan kampanye sesuai konstitusi dan uu yang berlaku rakyat muak kpu dan jokowi curang terus re freed0mland5151,anies janji buat regulasi hapus diskriminasi usia dalam syarat lowongan kerja reply tempodotco
TXT0096,skenario riil yang tak terbayangkan bahkan tiga bulan lalu lima tahun dari sekarang anies bisa menjadi figur karismatik oposisi seperti megawati dulu di zaman orde baru re gegerriy,dukungan rakyat terus mengalir untuk prabowo gibran siapa yang bisa lawan rakyatsenang 02menang
TXT0097,pasangan duet capres cawapres ganjar pranowo mahfud md inspirasi para pelaku umkm kredit 35 jadi langkah cerdas sukses terus temanteman bisnisjn18c1 re averiexx,anies kreatif bawa isu penting ke panggung pilpres
TXT0098,debat capres pertama ganjar tegaskan jaga demokrasi dan sikat korupsi bengis ganjar mahfud hebat memimpin indonesia,saat prabowo subianto menanyakan tentang kenaikan air saat hujan adi membenarkan bahwa situasi memang demikian dan menekankan kesulitan mendapatkan air bersih sebagai masalah utama
TXT0099,beda responnya saat bicaranya program selalu diapresiasi saat setelah debat ngomong ke wartawan jelas apa yang ada dihati diutarain ngomongin pertahanan di depan umum bahas anggaran segala yang saat di komisi i sangat berhati2 disampaikan terkait pertahanan negara,legislasi yang diinisiasi oleh ganjar pranowo mahfud md bertujuan untuk menciptakan keadilan gender yang lebih baik di tempat kerja dan meningkatkan kesejahteraan ekonomi perempuan
TXT0100,kemunduran demokrasi asalkan bukan prabowo,capres cawapres ganjar pranowo dan mahfud md berpesan agar kita semua terus menjaga konstitusi atau aturan dasar negara sebagai landasan bangsa
TXT0101,gua jadi inget ketika pm kanada ditegur sama xi jinping karena bocorin dialog xi jinping gasuka kalau terlalu oversharing beberapa hal yg penting memang gaboleh dibocorin andai pak prabowo ngasih tau hal ini mungkin banyak yg makin respect ke beliau re kirsteiniz,para pendukung terlihat mengerumuni aniesã rupanya pendukung ingin memberikan hadiah berupa cenderamata kepada mantan gubernur dki jakarta itu
TXT0102,prabowo ingin patahkan klaim ganjar sebagai penerus jokowi re oposisicerdas,jadilah pemilih yang rasional kita bandingkan rekam jejaknya rekam karyanya pesan abah e5fxhruhmkrgbppqdecxi1rt0xnoufynu di acara desak anies yogyakarta reply marlina_idha
TXT0103,prabowoãââ taking gaza as an example of ãââœyang lemah yang ditindasãââãââãââãââ he definitely dgafãââãââãââãââ re malameze,pada 2024 kita semua menyaksikan perubahan kepemimpinan yang penuh harapan dengan ganjar pranowo mengemban tugas yang sebelumnya dijalankan oleh jokowi
TXT0104,anis kesukaan amerika cs dengan alat demokrasi dan keadilan harga diri bangsa menoton ganjar membenahi sistem dan administrasi dan enak didengar untuk dongeng tidur hebat happy new year,bersama jnk kita punya kekuatan untuk membawa perubahan positif dengan mendukung ganjar pranowo mahfud md di pilpres mendatang
TXT0105,ya anis dijanjiin kursi mentri lah wong dia itu anak prabowo,
TXT0106,abah anies baswedan menanggapi soal pertemuan beliau dengan warga kampung bayam ikatan kita bukan sekedar ikatan sebagai gubernur tapi sebagai saudara sebangsa yang harus saling mengasihi ãâÿââãâÿââº re aying_hendri,video dibawah diambil tahun 2017 2019 dan 2022 bukti rembug ganjar sudah dilakukan sejak lama dan rutin dilakukan bukti ganjar selalu melibatkan masyarakat untuk mencari solusi atas persoalan yang mereka hadapi hapus kredit macet dengan melibatkan masyarakat sebagai subjek pembangunan dalam maka kebijakan yang akan diambil akan sesuai dengan persoalan yang dihadapi rakyat kecil tidak seperti makan siang gratis program yang keluar dari para elit bukan dari rakyat kecil solusi pemutihan kredit macet atau menghapuskan utang nelayan atau petani merupakan hasil dari karena bagaimanapun kebijakan itu akan menimbulkan efek bagi rakyat sehingga dengan rakyat menjadi subjek bukan objek dalam pembangunan dan menjalankan kebijakan reply ch_chotimah2
TXT0107,rakyat melihat wajah uzur jendral yang lelah dan tekanan berat krn harus gendong bocil anak haram mk yg setiap debat jadi serangan yg tajam lawanya terutama anies menyoroti sikap etika prabowo terima bocil anak haramnya mk bastardo,saya speechless amp bener2 merinding dengan fenomena pendukung2 anies yang militan ada yang bikin spanduk dari karung dipasang di jembatan lenteng agung ada yang bikin fandom di x macam anies bubble beneran keren sumpah semoga arus perubahan dari bawah ini berhasil gemilangãâÿââ²ãâÿââãâÿââ reply af1_
